player_id,position,team,career_seasons,career_games,career_total_points,career_points_per_game,games_per_season,best_season_points,worst_season_points,recent_avg_ppg,career_trend,team_offensive_strength,team_scoring_environment,high_scoring_offense,player_name,career_rush_attempts_per_game,career_rush_yards_per_game,career_rush_tds_per_game,recent_rush_upside,rush_trend_improving,high_rush_game_frequency,has_elite_rushing_ceiling,mobility_score,career_receptions_per_game,career_receiving_yards_per_game,career_receiving_tds_per_game,estimated_target_share,pass_catching_role,workload_intensity,three_down_back_score,yards_per_touch,red_zone_efficiency,receiving_te_role,target_share_estimate,red_zone_priority,te_ceiling_score,consistent_target_role,wr1_potential,red_zone_role,yards_per_reception,big_play_ability,target_quality_score
00-0034433,RB,HOU,3,11,37.19999995827675,3.381818178025159,3.6666666666666665,18.999999910593033,5.5,4.083333318432172,1.0,0.47662751478437715,0,0,Nick Bawden,,,,,,,,,0.7272727272727273,5.2727272727272725,0.0,0.0,0.0,0.9090909090909091,0.0,6.2,0.0,,,,,,,,,,
00-0034791,RB,CLE,7,87,2553.500009059906,29.35057481678053,12.428571428571429,554.4000015258789,52.10000014305115,19.590000104904174,0.0,0.47064408658036305,0,0,Nick Chubb,,,,,,,,,1.5402298850574712,12.816091954022989,0.06896551724137931,0.0,0.0,17.32183908045977,0.6,5.3881884538818845,0.0,,,,,,,,,,
00-0039627,RB,CIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5897839100392557,0,0,Noah Cain,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0034367,RB,CLE,5,84,1359.2999999523163,16.182142856575194,16.8,395.5,145.50000071525574,11.12058826755075,0.0,0.47064408658036305,0,0,Nyheim Hines,,,,,,,,,2.892857142857143,21.273809523809526,0.10714285714285714,3.7607142857142857,0.5,6.654761904761905,0.0,5.524150268336315,0.0,,,,,,,,,,
00-0038458,RB,BAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5493838721814975,0,0,Owen Wright,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0033376,RB,BAL,7,52,245.1000003144145,4.713461544507971,7.428571428571429,52.09999980777502,16.700000047683716,4.4909091212532735,0.0,0.5493838721814975,0,0,Patrick Ricard,,,,,,,,,1.0,6.769230769230769,0.15384615384615385,0.0,0.0,1.1923076923076923,0.0,5.983870967741935,0.0,,,,,,,,,,
00-0035973,RB,SF,4,24,195.90000253915787,8.162500105798244,6.0,75.60000085830688,15.299999952316284,8.931250125169754,1.0,0.5704988891738156,0,0,Patrick Taylor,,,,,,,,,0.7083333333333334,3.9166666666666665,0.0,0.0,0.0,5.208333333333333,0.0,4.352,0.0,,,,,,,,,,
00-0038098,RB,CLE,3,28,224.19999980926514,8.007142850330897,9.333333333333334,95.30000019073486,50.69999980926514,7.229166666666667,1.0,0.47064408658036305,0,0,Pierre Strong,,,,,,,,,0.9285714285714286,6.892857142857143,0.0,0.0,0.0,4.5,0.0,5.492063492063492,0.0,,,,,,,,,,
00-0037256,RB,TB,3,52,1397.9000072479248,26.882692447075478,17.333333333333332,633.5000038146973,350.3000011444092,29.93142874581473,1.0,0.6480371805809629,0,0,Rachaad White,,,,,,,,,3.3846153846153846,25.21153846153846,0.23076923076923078,4.4,0.5,14.557692307692308,0.6,4.708058124174372,0.0,,,,,,,,,,
00-0037429,RB,CAR,3,21,132.60000133514404,6.3142857778640025,7.0,81.50000047683716,17.5,4.645454623482444,0.0,0.40203040952919517,0,0,Raheem Blackshear,,,,,,,,,0.7619047619047619,6.571428571428571,0.0,0.0,0.0,3.2857142857142856,0.0,4.942028985507246,0.0,,,,,,,,,,
00-0031687,RB,MIA,9,81,1727.900006890297,21.33209885049749,9.0,488.20000076293945,1.100000023841858,23.467857224600657,1.0,0.5058645846225942,0,0,Raheem Mostert,,,,,,,,,1.4197530864197532,11.160493827160494,0.09876543209876543,0.0,0.0,11.54320987654321,0.6,5.416042780748663,0.0,,,,,,,,,,
00-0039766,RB,TB,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6480371805809629,0,0,Ramon Jefferson,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0034750,RB,CAR,6,43,648.7000037431717,15.086046598678411,7.166666666666667,221.20000171661377,9.900000095367432,14.562500312924385,1.0,0.40203040952919517,0,0,Rashaad Penny,,,,,,,,,0.6511627906976745,5.27906976744186,0.046511627906976744,0.0,0.0,8.837209302325581,0.0,5.807894736842106,0.0,,,,,,,,,,
00-0039796,RB,BAL,1,4,10.099999904632568,2.524999976158142,4.0,10.099999904632568,10.099999904632568,2.524999976158142,0.5,0.5493838721814975,0,0,Rasheen Ali,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.1,0.0,,,,,,,,,,
00-0039875,RB,BUF,1,19,246.19999885559082,12.957894676610044,19.0,246.19999885559082,246.19999885559082,12.957894676610044,0.5,0.6374409368632482,0,0,Ray Davis,,,,,,,,,0.8947368421052632,9.947368421052632,0.15789473684210525,0.0,0.0,7.2105263157894735,0.0,4.868613138686132,0.0,,,,,,,,,,
00-0036187,RB,BUF,5,17,79.80000019073486,4.694117658278522,3.4,36.90000009536743,2.800000011920929,2.000000019868215,0.0,0.6374409368632482,0,0,Reggie Gilliam,,,,,,,,,1.0,7.235294117647059,0.11764705882352941,0.0,0.0,1.3529411764705883,0.0,5.782608695652174,0.0,,,,,,,,,,
00-0036875,RB,NE,4,57,1497.2000045776367,26.26666674697608,14.25,521.5999984741211,264.3999996185303,26.340740980925382,0.0,0.47687037161332957,0,0,Rhamondre Stevenson,,,,,,,,,2.7719298245614037,17.17543859649123,0.05263157894736842,3.603508771929825,0.5,15.298245614035087,0.6,4.669724770642202,0.0,,,,,,,,,,
00-0036139,RB,DAL,3,35,646.2000021934509,18.46285720552717,11.666666666666666,443.8000011444092,6.900000095367432,19.37272733630556,1.0,0.6184888892756937,0,0,Rico Dowdle,,,,,,,,,1.6571428571428573,11.628571428571428,0.14285714285714285,0.0,0.0,11.2,0.6,4.801020408163265,0.0,,,,,,,,,,
00-0038419,RB,ATL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5093827169813491,0,0,Robert Burns,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0037557,RB,LA,3,16,134.10000157356262,8.381250098347664,5.333333333333333,64.00000047683716,24.00000023841858,7.864285809653146,1.0,0.5144561397548308,0,0,Ronnie Rivers,,,,,,,,,1.125,7.5,0.0,0.0,0.0,5.4375,0.0,4.436781609195402,0.0,,,,,,,,,,
00-0039021,RB,CHI,2,27,367.5,13.61111111111111,13.5,215.60000038146973,151.89999961853027,13.61111111111111,0.5,0.4503964932758731,0,0,Roschon Johnson,,,,,,,,,1.8518518518518519,11.592592592592593,0.0,0.0,0.0,6.888888888888889,0.0,4.381720430107527,0.0,,,,,,,,,,
00-0034838,RB,LA,6,65,863.9000045061111,13.290769300094018,10.833333333333334,304.7000026702881,57.49999976158142,12.438461496279789,0.0,0.5144561397548308,0,0,Royce Freeman,,,,,,,,,1.323076923076923,8.184615384615384,0.015384615384615385,0.0,0.0,8.569230769230769,0.0,4.1723518850987436,0.0,,,,,,,,,,
00-0038910,RB,LA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5144561397548308,0,0,SaRodorick Thompson Jr.,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0036020,RB,IND,4,31,370.00000190734863,11.935483932495117,7.75,141.0,42.50000047683716,9.528571469443184,0.0,0.5097194982603098,0,0,Salvon Ahmed,,,,,,,,,1.3870967741935485,10.290322580645162,0.06451612903225806,0.0,0.0,6.806451612903226,0.0,4.3364928909952605,0.0,,,,,,,,,,
00-0039651,RB,TEN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4036931224467736,0,0,Sam Schnee,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0033526,RB,KC,8,104,1367.2000049352646,13.146153893608313,13.0,328.4000015258789,5.100000023841858,11.46486488548485,1.0,0.5854570056808311,0,0,Samaje Perine,,,,,,,,,1.8461538461538463,15.259615384615385,0.07692307692307693,0.0,0.0,6.586538461538462,0.0,5.221897810218978,0.0,,,,,,,,,,
00-0034844,RB,PHI,7,96,3589.9000248908997,37.39479192594687,13.714285714285714,854.200008392334,37.90000009536743,39.35000038146973,1.0,0.6846089760127168,0,0,Saquon Barkley,,,,,,,,,3.5520833333333335,26.354166666666668,0.16666666666666666,4.617708333333334,0.5,20.854166666666668,1.0,5.174325674325674,0.0,,,,,,,,,,
00-0038614,RB,LAC,1,5,13.799999952316284,2.759999990463257,5.0,13.799999952316284,13.799999952316284,2.759999990463257,0.5,0.48922604332965175,0,0,Scott Matlock,,,,,,,,,0.8,5.6,0.0,0.0,0.0,0.8,0.0,7.0,0.0,,,,,,,,,,
00-0038951,RB,TB,2,14,146.90000170469284,10.492857264620918,7.0,130.20000171661377,16.69999998807907,10.492857264620918,0.5,0.6480371805809629,0,0,Sean Tucker,,,,,,,,,0.7857142857142857,8.428571428571429,0.07142857142857142,0.0,0.0,5.428571428571429,0.0,5.907894736842105,0.0,,,,,,,,,,
00-0037509,RB,LV,1,4,67.70000123977661,16.925000309944153,4.0,67.70000123977661,67.70000123977661,16.925000309944153,0.5,0.493508334241364,0,0,Sincere McCormick,,,,,,,,,1.5,7.25,0.0,0.0,0.0,11.25,0.0,4.711111111111111,0.0,,,,,,,,,,
00-0039364,RB,DET,1,4,17.600000143051147,4.400000035762787,4.0,17.600000143051147,17.600000143051147,4.400000035762787,0.5,0.58840327803872,0,0,Sione Vaki,,,,,,,,,0.75,9.25,0.0,0.0,0.0,2.25,0.0,5.666666666666667,0.0,,,,,,,,,,
00-0037265,RB,DAL,1,5,18.199999809265137,3.6399999618530274,5.0,18.199999809265137,18.199999809265137,3.6399999618530274,0.5,0.6184888892756937,0,0,Snoop Conner,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.5,0.0,,,,,,,,,,
00-0036543,RB,ATL,1,2,15.800000190734863,7.900000095367432,2.0,15.800000190734863,15.800000190734863,7.900000095367432,0.5,0.5093827169813491,0,0,Spencer Brown,,,,,,,,,1.0,5.0,0.0,0.0,0.0,5.5,0.0,4.818181818181818,0.0,,,,,,,,,,
00-0039308,RB,SEA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5821692315342908,0,0,TaMerik Williams,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0038555,RB,JAX,2,28,330.79999935626984,11.814285691295352,14.0,265.4999985694885,65.30000078678131,11.814285691295352,0.5,0.5903051306638771,0,0,Tank Bigsby,,,,,,,,,0.2857142857142857,2.142857142857143,0.0,0.0,0.0,8.071428571428571,0.0,4.238938053097345,0.0,,,,,,,,,,
00-0033556,RB,NYJ,4,52,1148.9800098910928,22.095769420982553,13.0,464.64000610262156,37.5,20.25789481715152,0.0,0.4726869055283744,0,0,Tarik Cohen,,,,,,,,,4.076923076923077,30.865384615384617,0.19230769230769232,4.892307692307692,1.0,9.173076923076923,0.4,5.672955974842767,0.0,,,,,,,,,,
00-0039757,RB,NE,1,2,9.800000190734863,4.900000095367432,2.0,9.800000190734863,9.800000190734863,4.900000095367432,0.5,0.47687037161332957,0,0,Terrell Jennings,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.5,0.0,2.5384615384615383,0.0,,,,,,,,,,
00-0035860,RB,ARI,5,21,173.5000010728836,8.261904812994457,4.2,65.60000085830688,3.8000000715255737,11.171428612300328,1.0,0.48832631670687976,0,0,Tony Jones,,,,,,,,,0.8095238095238095,4.571428571428571,0.0,0.0,0.0,5.428571428571429,0.0,3.7280701754385963,0.0,,,,,,,,,,
00-0035261,RB,TEN,6,98,2274.000012397766,23.20408175916088,16.333333333333332,544.0999984741211,180.19999980926514,29.435294095207663,1.0,0.4036931224467736,0,0,Tony Pollard,,,,,,,,,2.357142857142857,16.540816326530614,0.05102040816326531,3.0642857142857145,0.5,13.224489795918368,0.6,5.007716049382716,0.0,,,,,,,,,,
00-0036973,RB,JAX,3,51,1387.6000137329102,27.20784340652765,17.0,575.9000015258789,309.7000045776367,27.675000190734863,0.0,0.5903051306638771,0,0,Travis Etienne,,,,,,,,,2.6666666666666665,21.058823529411764,0.0196078431372549,3.466666666666667,0.5,15.803921568627452,0.6,4.883374689826303,0.0,,,,,,,,,,
00-0035594,RB,CHI,6,40,362.3000019788742,9.057500049471855,6.666666666666667,105.30000114440918,0.0,3.1799999952316282,0.0,0.4503964932758731,0,0,Travis Homer,,,,,,,,,1.45,12.675,0.05,0.0,0.0,4.025,0.0,6.260869565217392,0.0,,,,,,,,,,
00-0035291,RB,CIN,4,26,120.6000010073185,4.638461577204557,6.5,50.20000076293945,16.00000023841858,2.827777796321445,0.0,0.5897839100392557,0,0,Trayveon Williams,,,,,,,,,0.5769230769230769,2.8461538461538463,0.0,0.0,0.0,2.9615384615384617,0.0,4.9480519480519485,0.0,,,,,,,,,,
00-0039581,RB,IND,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5097194982603098,0,0,Trent Pennix,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0039921,RB,ARI,1,12,106.50000047683716,8.87500003973643,12.0,106.50000047683716,106.50000047683716,8.87500003973643,0.5,0.48832631670687976,0,0,Trey Benson,,,,,,,,,0.5,4.916666666666667,0.0,0.0,0.0,5.75,0.0,5.072463768115942,0.0,,,,,,,,,,
00-0036984,RB,IND,4,28,240.30000174045563,8.582142919301987,7.0,122.80000114440918,4.899999976158142,7.82272732257843,1.0,0.5097194982603098,0,0,Trey Sermon,,,,,,,,,0.7857142857142857,4.928571428571429,0.0,0.0,0.0,5.571428571428571,0.0,4.121794871794871,0.0,,,,,,,,,,
00-0037456,RB,HOU,1,7,14.399999976158142,2.0571428537368774,7.0,14.399999976158142,14.399999976158142,2.0571428537368774,0.5,0.47662751478437715,0,0,Troy Hairston,,,,,,,,,0.7142857142857143,2.7142857142857144,0.0,0.0,0.0,0.7142857142857143,0.0,3.8,0.0,,,,,,,,,,
00-0037276,RB,MIN,3,24,292.8999996185303,12.204166650772095,8.0,210.49999904632568,6.0,12.473913026892621,1.0,0.6606452850165233,0,0,Ty Chandler,,,,,,,,,1.125,8.375,0.0,0.0,0.0,7.958333333333333,0.0,4.523560209424084,0.0,,,,,,,,,,
00-0035537,RB,BUF,6,79,898.0000047683716,11.367088667954071,13.166666666666666,233.50000190734863,83.80000019073486,10.506896643803037,0.0,0.6374409368632482,0,0,Ty Johnson,,,,,,,,,1.4683544303797469,13.443037974683545,0.10126582278481013,0.0,0.0,5.443037974683544,0.0,5.767441860465116,0.0,,,,,,,,,,
00-0039032,RB,TEN,2,29,557.3999996185303,19.220689642018286,14.5,328.79999923706055,228.60000038146973,19.220689642018286,0.5,0.4036931224467736,0,0,Tyjae Spears,,,,,,,,,2.8275862068965516,21.0,0.10344827586206896,3.6758620689655173,0.5,9.172413793103448,0.0,5.165413533834586,0.0,,,,,,,,,,
00-0037263,RB,ATL,3,50,886.7000045776367,17.734000091552733,16.666666666666668,347.9000005722046,237.70000171661377,15.84705894133624,0.0,0.5093827169813491,0,0,Tyler Allgeier,,,,,,,,,0.94,8.4,0.04,0.0,0.0,11.66,0.0,4.7718696397941684,0.0,,,,,,,,,,
00-0037085,RB,DEN,2,5,39.59999971091747,7.919999942183495,2.5,27.19999961555004,12.400000095367432,7.919999942183495,0.5,0.47134942607333263,0,0,Tyler Badie,,,,,,,,,0.8,4.4,0.2,0.0,0.0,3.6,0.0,6.444444444444445,0.0,,,,,,,,,,
00-0037120,RB,IND,2,15,124.50000047683716,8.300000031789144,7.5,85.90000057220459,38.59999990463257,8.300000031789144,0.5,0.5097194982603098,0,0,Tyler Goodson,,,,,,,,,1.1333333333333333,6.333333333333333,0.06666666666666667,0.0,0.0,4.133333333333334,0.0,5.403225806451613,0.0,,,,,,,,,,
00-0037450,RB,LV,1,1,3.100000023841858,3.100000023841858,1.0,3.100000023841858,3.100000023841858,3.100000023841858,0.5,0.493508334241364,0,0,Tyreik McAllister,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.5,0.0,,,,,,,,,,
00-0037827,RB,PHI,3,7,40.19999974966049,5.742857107094356,2.3333333333333335,31.899999618530273,2.199999988079071,4.150000065565109,0.0,0.6846089760127168,0,0,Tyrion Davis-Price,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.142857142857143,0.0,2.953488372093023,0.0,,,,,,,,,,
00-0039384,RB,NYG,1,17,391.3000011444092,23.017647126141718,17.0,391.3000011444092,391.3000011444092,23.017647126141718,0.5,0.443400001319199,0,0,Tyrone Tracy Jr.,,,,,,,,,2.235294117647059,16.705882352941178,0.058823529411764705,2.905882352941177,0.5,13.529411764705882,0.6,4.8826086956521735,0.0,,,,,,,,,,
00-0037745,RB,CAR,3,21,97.00000089406967,4.619047661622365,7.0,64.00000095367432,6.900000035762787,2.749999995032946,0.0,0.40203040952919517,0,0,Velus Jones Jr.,,,,,,,,,0.5714285714285714,6.428571428571429,0.047619047619047616,0.0,0.0,1.5238095238095237,0.0,9.375,0.0,,,,,,,,,,
00-0039746,RB,PHI,1,6,59.40000057220459,9.900000095367432,6.0,59.40000057220459,59.40000057220459,9.900000095367432,0.5,0.6846089760127168,0,0,Will Shipley,,,,,,,,,0.6666666666666666,5.833333333333333,0.0,0.0,0.0,6.333333333333333,0.0,5.105263157894737,0.0,,,,,,,,,,
00-0038727,RB,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45162291740532967,0,0,Xazavian Valladay,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0039165,RB,SEA,2,33,599.2000026702881,18.157575838493578,16.5,350.60000228881836,248.60000038146973,18.157575838493578,0.5,0.5821692315342908,0,0,Zach Charbonnet,,,,,,,,,2.272727272727273,15.181818181818182,0.030303030303030304,2.954545454545455,0.5,9.636363636363637,0.0,4.817610062893082,0.0,,,,,,,,,,
00-0039136,RB,NYJ,1,4,6.400000095367432,1.600000023841858,4.0,6.400000095367432,6.400000095367432,1.600000023841858,0.5,0.4726869055283744,0,0,Zach Evans,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.25,0.0,2.111111111111111,0.0,,,,,,,,,,
00-0036251,RB,CIN,5,63,1139.5000042915344,18.087301655421182,12.6,352.60000228881836,149.49999856948853,24.18181835521351,1.0,0.5897839100392557,0,0,Zack Moss,,,,,,,,,1.619047619047619,11.682539682539682,0.07936507936507936,0.0,0.0,10.603174603174603,0.0,4.6032934131736525,0.0,,,,,,,,,,
00-0038040,RB,LV,3,32,273.69999980926514,8.553124994039536,10.666666666666666,173.39999866485596,19.5,12.104761895679292,1.0,0.493508334241364,0,0,Zamir White,,,,,,,,,0.65625,4.0,0.0,0.0,0.0,6.46875,0.0,4.019323671497585,0.0,,,,,,,,,,
00-0037331,RB,MIA,1,8,32.10000002384186,4.012500002980232,8.0,32.10000002384186,32.10000002384186,4.012500002980232,0.5,0.5058645846225942,0,0,Zander Horvath,,,,,,,,,0.625,1.0,0.25,0.0,0.0,1.125,0.0,1.7777777777777777,0.0,,,,,,,,,,
00-0038440,RB,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6606452850165233,0,0,Zavier Scott,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
00-0039793,TE,SEA,1,14,171.5,12.25,14.0,171.5,171.5,12.25,0.5,0.5821692315342908,0,0,AJ Barner,,,,,,,,,2.142857142857143,17.5,0.2857142857142857,,,,,,,0.2,3.857142857142857,0.6,0.0,0.7,,,,,
00-0036422,TE,DEN,5,64,546.4000034332275,8.53750005364418,12.8,145.80000114440918,88.0,7.113333384195964,0.0,0.47134942607333263,0,0,Adam Trautman,,,,,,,,,1.515625,16.234375,0.140625,,,,,,,0.2,2.728125,0.0,0.0,0.4,,,,,
00-0036423,TE,IND,4,24,292.6000003814697,12.19166668256124,6.0,175.5,0.0,7.785714285714286,0.0,0.5097194982603098,0,0,Albert Okwuegbunam,,,,,,,,,2.25,22.75,0.16666666666666666,,,,,,,0.5,3.375,0.3,0.4,0.7,,,,,
00-0039524,TE,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6184888892756937,0,0,Alec Holler,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0037292,TE,IND,2,21,120.60000038146973,5.742857161022368,10.5,66.19999980926514,54.40000057220459,5.742857161022368,0.5,0.5097194982603098,0,0,Andrew Ogletree,,,,,,,,,0.8571428571428571,12.19047619047619,0.14285714285714285,,,,,,,0.2,1.5428571428571427,0.0,0.0,0.0,,,,,
00-0033455,TE,KC,6,61,667.899998486042,10.94918030304987,10.166666666666666,220.5999984741211,4.300000011920929,5.644444445768992,0.0,0.5854570056808311,0,0,Anthony Firkser,,,,,,,,,1.9836065573770492,21.37704918032787,0.11475409836065574,,,,,,,0.2,3.5704918032786885,0.0,0.0,0.4,,,,,
00-0037168,TE,BUF,1,5,32.50000023841858,6.500000047683716,5.0,32.50000023841858,32.50000023841858,6.500000047683716,0.5,0.6374409368632482,0,0,Armani Rogers,,,,,,,,,1.0,12.8,0.0,,,,,,,0.2,1.8,0.0,0.0,0.4,,,,,
00-0032392,TE,NE,9,141,2348.300001144409,16.65460993719439,15.666666666666666,424.1999969482422,122.89999961853027,11.242424300222686,0.0,0.47687037161332957,0,0,Austin Hooper,,,,,,,,,3.0354609929078014,30.659574468085108,0.22695035460992907,,,,,,,0.5,4.553191489361702,0.3,0.4,1.0,,,,,
00-0039728,TE,ATL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5093827169813491,0,0,Austin Stogner,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039316,TE,KC,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5854570056808311,0,0,Baylor Cupp,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0036565,TE,LAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48922604332965175,0,0,Ben Mason,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038809,TE,GB,2,11,48.19999980926514,4.3818181644786485,5.5,29.0,19.199999809265137,4.3818181644786485,0.5,0.556550303718538,0,0,Ben Sims,,,,,,,,,0.8181818181818182,6.090909090909091,0.09090909090909091,,,,,,,0.2,1.4727272727272729,0.0,0.0,0.0,,,,,
00-0039912,TE,WAS,1,5,35.09999990463257,7.019999980926514,5.0,35.09999990463257,35.09999990463257,7.019999980926514,0.5,0.5530374281671313,0,0,Ben Sinnott,,,,,,,,,1.2,10.2,0.2,,,,,,,0.2,2.16,0.3,0.0,0.4,,,,,
00-0037020,TE,ARI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.48832631670687976,0,0,Bernhard Seikovits,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038710,TE,CLE,1,7,34.10000038146973,4.8714286259242465,7.0,34.10000038146973,34.10000038146973,4.8714286259242465,0.5,0.47064408658036305,0,0,Blake Whiteheart,,,,,,,,,0.8571428571428571,7.285714285714286,0.14285714285714285,,,,,,,0.2,1.5428571428571427,0.0,0.0,0.0,,,,,
00-0038488,TE,SEA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5821692315342908,0,0,Brady Russell,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038643,TE,SF,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5704988891738156,0,0,Brayden Willis,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0039458,TE,CLE,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.47064408658036305,0,0,Brenden Bates,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038935,TE,JAX,2,19,243.0999984741211,12.794736761795846,9.5,214.0999984741211,29.0,12.794736761795846,0.5,0.5903051306638771,0,0,Brenton Strange,,,,,,,,,2.3684210526315788,23.473684210526315,0.15789473684210525,,,,,,,0.5,3.552631578947368,0.3,0.4,0.7,,,,,
00-0036556,TE,HOU,4,30,323.7999994754791,10.793333315849305,7.5,124.5,8.700000047683716,10.246153849821825,0.0,0.47662751478437715,0,0,Brevin Jordan,,,,,,,,,1.8,20.266666666666666,0.23333333333333334,,,,,,,0.2,3.24,0.3,0.0,0.4,,,,,
00-0039530,TE,DAL,1,6,46.30000019073486,7.7166666984558105,6.0,46.30000019073486,46.30000019073486,7.7166666984558105,0.5,0.6184888892756937,0,0,Brevyn Spann-Ford,,,,,,,,,1.5,14.666666666666666,0.0,,,,,,,0.2,2.7,0.0,0.0,0.4,,,,,
00-0039338,TE,LV,1,17,614.2000015974045,36.12941185867085,17.0,614.2000015974045,614.2000015974045,36.12941185867085,0.5,0.493508334241364,0,0,Brock Bowers,,,,,,,,,6.588235294117647,70.23529411764706,0.35294117647058826,,,,,,,1.0,8.0,0.6,1.0,1.0,,,,,
00-0036754,TE,DET,4,39,337.80000019073486,8.661538466429098,9.75,121.60000038146973,70.0,7.605263157894737,0.0,0.58840327803872,0,0,Brock Wright,,,,,,,,,1.4615384615384615,14.179487179487179,0.23076923076923078,,,,,,,0.2,2.6307692307692307,0.3,0.0,0.4,,,,,
00-0032134,TE,PHI,9,88,1135.2000078260899,12.90000008893284,9.777777777777779,354.9000015258789,4.9000000059604645,8.605263208088122,1.0,0.6846089760127168,0,0,C.J. Uzomah,,,,,,,,,2.352272727272727,23.03409090909091,0.19318181818181818,,,,,,,0.5,3.528409090909091,0.3,0.4,0.7,,,,,
00-0038129,TE,TB,3,48,907.3000045716763,18.90208342857659,16.0,333.800000756979,240.9000015258789,20.19393948623628,1.0,0.6480371805809629,0,0,Cade Otton,,,,,,,,,3.4791666666666665,35.145833333333336,0.22916666666666666,,,,,,,0.8,4.870833333333333,0.3,0.7,1.0,,,,,
00-0039359,TE,HOU,1,14,94.60000038146973,6.757142884390695,14.0,94.60000038146973,94.60000038146973,6.757142884390695,0.5,0.47662751478437715,0,0,Cade Stover,,,,,,,,,1.3571428571428572,11.5,0.07142857142857142,,,,,,,0.2,2.442857142857143,0.0,0.0,0.4,,,,,
00-0039631,TE,CIN,1,4,21.300000190734863,5.325000047683716,4.0,21.300000190734863,21.300000190734863,5.325000047683716,0.5,0.5897839100392557,0,0,Cam Grandy,,,,,,,,,1.25,7.0,0.0,,,,,,,0.2,2.25,0.0,0.0,0.4,,,,,
00-0038564,TE,PHI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6846089760127168,0,0,Cameron Latu,,,,,,,,,0.0,0.0,0.0,,,,,,,0.2,0.0,0.0,0.0,0.0,,,,,
00-0038046,TE,BAL,3,15,126.30000086128712,8.420000057419141,5.0,56.30000038444996,21.90000009536743,7.457142911851406,1.0,0.5493838721814975,0,0,Charlie Kolar,,,,,,,,,1.4,18.066666666666666,0.13333333333333333,,,,,,,0.2,2.52,0.0,0.0,0.4,,,,,
